OBS_STATUS;OBS_VALUE;TEL_SZ_ADAT;TERUL_GEO5;TIME_PERIOD
null;3402;RE_NOT;154;2022
null;46;RE_OC;154;2022
null;27;RE_OCD;154;2022
null;5667;RE_RC;154;2022
null;4608;RE_CA;155;2022
null;278;RE_CD;155;2022
null;6229;RE_GC;155;2022
null;5;RE_J;155;2022
null;143;RE_LU;155;2022
null;1325;RE_NOT;155;2022
null;34;RE_OC;155;2022
null;20;RE_OCD;155;2022
null;5573;RE_RC;155;2022
null;8557;RE_CA;156;2022
null;294;RE_CD;156;2022
null;10538;RE_GC;156;2022
null;7;RE_J;156;2022
null;33;RE_LU;156;2022
null;2225;RE_NOT;156;2022
null;38;RE_OC;156;2022
null;15;RE_OCD;156;2022
null;5381;RE_RC;156;2022
null;26024;RE_CA;157;2022
null;2511;RE_CD;157;2022
null;18220;RE_GC;157;2022
null;58;RE_J;157;2022
null;7627;RE_LU;157;2022
null;14021;RE_NOT;157;2022
null;261;RE_OC;157;2022
null;271;RE_OCD;157;2022
null;28897;RE_RC;157;2022
null;4642;RE_CA;158;2022
null;411;RE_CD;158;2022
null;1344;RE_GC;158;2022
null;8;RE_J;158;2022
null;61;RE_LU;158;2022
null;7320;RE_NOT;158;2022
null;15;RE_OC;158;2022
null;39;RE_OCD;158;2022
null;2332;RE_RC;158;2022
null;16422;RE_CA;159;2022
null;661;RE_CD;159;2022
null;2218;RE_GC;159;2022
Q;null;RE_J;159;2022
null;20;RE_LU;159;2022
null;1911;RE_NOT;159;2022
null;55;RE_OC;159;2022
null;15;RE_OCD;159;2022
null;3111;RE_RC;159;2022
null;8644;RE_CA;160;2022
null;293;RE_CD;160;2022
null;862;RE_GC;160;2022
Q;null;RE_J;160;2022
null;8;RE_LU;160;2022
null;1221;RE_NOT;160;2022
null;31;RE_OC;160;2022
null;8;RE_OCD;160;2022
null;1583;RE_RC;160;2022
