OBS_STATUS;OBS_VALUE;TEL_SZ_ADAT;TERUL_GEO5;TIME_PERIOD
null;803;RE_LU;020;2011
null;15333;RE_NOT;020;2011
null;63;RE_OC;020;2011
null;361;RE_OCD;020;2011
null;17377;RE_RC;020;2011
null;6193;RE_CA;021;2011
null;1184;RE_CD;021;2011
null;931;RE_GC;021;2011
null;69;RE_J;021;2011
null;763;RE_LU;021;2011
null;21209;RE_NOT;021;2011
null;99;RE_OC;021;2011
null;450;RE_OCD;021;2011
null;18784;RE_RC;021;2011
null;4445;RE_CA;022;2011
null;957;RE_CD;022;2011
null;424;RE_GC;022;2011
null;98;RE_J;022;2011
null;829;RE_LU;022;2011
null;12539;RE_NOT;022;2011
null;77;RE_OC;022;2011
null;342;RE_OCD;022;2011
null;17584;RE_RC;022;2011
null;1841;RE_CA;023;2011
null;326;RE_CD;023;2011
null;166;RE_GC;023;2011
null;15;RE_J;023;2011
null;231;RE_LU;023;2011
null;4410;RE_NOT;023;2011
null;32;RE_OC;023;2011
null;106;RE_OCD;023;2011
null;6803;RE_RC;023;2011
null;1830;RE_CA;001;2022
null;312;RE_CD;001;2022
null;191;RE_GC;001;2022
null;136;RE_J;001;2022
null;539;RE_LU;001;2022
null;3779;RE_NOT;001;2022
null;78;RE_OC;001;2022
null;174;RE_OCD;001;2022
null;6917;RE_RC;001;2022
null;6481;RE_CA;002;2022
null;969;RE_CD;002;2022
null;769;RE_GC;002;2022
null;636;RE_J;002;2022
null;1924;RE_LU;002;2022
null;14550;RE_NOT;002;2022
null;279;RE_OC;002;2022
null;573;RE_OCD;002;2022
null;24106;RE_RC;002;2022
null;9301;RE_CA;003;2022
null;1705;RE_CD;003;2022
null;1233;RE_GC;003;2022
null;314;RE_J;003;2022
null;1877;RE_LU;003;2022
null;24987;RE_NOT;003;2022
null;290;RE_OC;003;2022
null;828;RE_OCD;003;2022
null;30220;RE_RC;003;2022
null;7375;RE_CA;004;2022
null;1221;RE_CD;004;2022
null;1072;RE_GC;004;2022
null;127;RE_J;004;2022
null;1119;RE_LU;004;2022
null;19944;RE_NOT;004;2022
null;187;RE_OC;004;2022
null;483;RE_OCD;004;2022
null;20042;RE_RC;004;2022
null;1246;RE_CA;005;2022
null;391;RE_CD;005;2022
null;190;RE_GC;005;2022
null;123;RE_J;005;2022
null;326;RE_LU;005;2022
null;3267;RE_NOT;005;2022
null;218;RE_OC;005;2022
null;369;RE_OCD;005;2022
null;4538;RE_RC;005;2022
null;2083;RE_CA;006;2022
null;688;RE_CD;006;2022
null;289;RE_GC;006;2022
null;182;RE_J;006;2022
null;413;RE_LU;006;2022
null;6622;RE_NOT;006;2022
null;293;RE_OC;006;2022
null;579;RE_OCD;006;2022
null;6000;RE_RC;006;2022
null;2893;RE_CA;007;2022
null;1088;RE_CD;007;2022
null;454;RE_GC;007;2022
null;349;RE_J;007;2022
null;585;RE_LU;007;2022
null;9050;RE_NOT;007;2022
null;283;RE_OC;007;2022
null;713;RE_OCD;007;2022
null;8440;RE_RC;007;2022
null;4682;RE_CA;008;2022
null;1741;RE_CD;008;2022
null;670;RE_GC;008;2022
null;194;RE_J;008;2022
null;727;RE_LU;008;2022
null;13263;RE_NOT;008;2022
null;297;RE_OC;008;2022
null;1036;RE_OCD;008;2022
null;13055;RE_RC;008;2022
null;4226;RE_CA;009;2022
null;1057;RE_CD;009;2022
null;602;RE_GC;009;2022
null;132;RE_J;009;2022
null;783;RE_LU;009;2022
null;12305;RE_NOT;009;2022
null;285;RE_OC;009;2022
null;887;RE_OCD;009;2022
null;12003;RE_RC;009;2022
null;5414;RE_CA;010;2022
null;1648;RE_CD;010;2022
null;754;RE_GC;010;2022
null;83;RE_J;010;2022
null;852;RE_LU;010;2022
null;15991;RE_NOT;010;2022
null;152;RE_OC;010;2022
null;650;RE_OCD;010;2022
null;14753;RE_RC;010;2022
null;10941;RE_CA;011;2022
null;1963;RE_CD;011;2022
null;1442;RE_GC;011;2022
null;352;RE_J;011;2022
null;2535;RE_LU;011;2022
null;26872;RE_NOT;011;2022
null;499;RE_OC;011;2022
null;1048;RE_OCD;011;2022
null;37508;RE_RC;011;2022
null;4697;RE_CA;012;2022
null;758;RE_CD;012;2022
null;457;RE_GC;012;2022
null;285;RE_J;012;2022
null;1477;RE_LU;012;2022
null;9537;RE_NOT;012;2022
null;179;RE_OC;012;2022
null;361;RE_OCD;012;2022
null;17280;RE_RC;012;2022
null;8102;RE_CA;013;2022
null;1758;RE_CD;013;2022
null;1226;RE_GC;013;2022
null;870;RE_J;013;2022
null;1466;RE_LU;013;2022
null;25867;RE_NOT;013;2022
null;498;RE_OC;013;2022
null;1002;RE_OCD;013;2022
null;23337;RE_RC;013;2022
null;9001;RE_CA;014;2022
null;1656;RE_CD;014;2022
null;1340;RE_GC;014;2022
null;389;RE_J;014;2022
null;2037;RE_LU;014;2022
null;23470;RE_NOT;014;2022
null;328;RE_OC;014;2022
null;709;RE_OCD;014;2022
null;26727;RE_RC;014;2022
null;6478;RE_CA;015;2022
null;1232;RE_CD;015;2022
null;794;RE_GC;015;2022
null;119;RE_J;015;2022
null;1122;RE_LU;015;2022
null;15132;RE_NOT;015;2022
null;82;RE_OC;015;2022
null;407;RE_OCD;015;2022
null;16572;RE_RC;015;2022
null;5919;RE_CA;016;2022
null;1434;RE_CD;016;2022
null;825;RE_GC;016;2022
null;147;RE_J;016;2022
null;1606;RE_LU;016;2022
null;13168;RE_NOT;016;2022
null;130;RE_OC;016;2022
null;397;RE_OCD;016;2022
null;18307;RE_RC;016;2022
null;7112;RE_CA;017;2022
null;1797;RE_CD;017;2022
null;887;RE_GC;017;2022
null;60;RE_J;017;2022
null;2172;RE_LU;017;2022
null;15048;RE_NOT;017;2022
null;130;RE_OC;017;2022
null;316;RE_OCD;017;2022
null;19927;RE_RC;017;2022
null;8097;RE_CA;018;2022
null;2040;RE_CD;018;2022
null;1059;RE_GC;018;2022
null;79;RE_J;018;2022
null;1337;RE_LU;018;2022
null;18875;RE_NOT;018;2022
null;162;RE_OC;018;2022
null;414;RE_OCD;018;2022
null;21888;RE_RC;018;2022
null;4356;RE_CA;019;2022
null;953;RE_CD;019;2022
null;521;RE_GC;019;2022
null;74;RE_J;019;2022
null;761;RE_LU;019;2022
null;11192;RE_NOT;019;2022
null;95;RE_OC;019;2022
null;271;RE_OCD;019;2022
null;12678;RE_RC;019;2022
null;5176;RE_CA;020;2022
null;1262;RE_CD;020;2022
null;611;RE_GC;020;2022
null;56;RE_J;020;2022
null;673;RE_LU;020;2022
null;12095;RE_NOT;020;2022
null;120;RE_OC;020;2022
null;317;RE_OCD;020;2022
null;13095;RE_RC;020;2022
null;5256;RE_CA;021;2022
null;1034;RE_CD;021;2022
null;827;RE_GC;021;2022
null;49;RE_J;021;2022
null;693;RE_LU;021;2022
null;15007;RE_NOT;021;2022
null;115;RE_OC;021;2022
null;278;RE_OCD;021;2022
null;13688;RE_RC;021;2022
null;4528;RE_CA;022;2022
null;1114;RE_CD;022;2022
null;435;RE_GC;022;2022
null;63;RE_J;022;2022
null;874;RE_LU;022;2022
null;10102;RE_NOT;022;2022
null;100;RE_OC;022;2022
null;205;RE_OCD;022;2022
null;15212;RE_RC;022;2022
null;1726;RE_CA;023;2022
null;423;RE_CD;023;2022
null;239;RE_GC;023;2022
null;20;RE_J;023;2022
null;264;RE_LU;023;2022
null;4034;RE_NOT;023;2022
null;39;RE_OC;023;2022
null;59;RE_OCD;023;2022
null;5222;RE_RC;023;2022
