OBS_STATUS;OBS_VALUE;TEL_SZ_ADAT;TERUL_GEO5;TIME_PERIOD
null;16044;RE_NOT;123;2022
null;185;RE_OC;123;2022
null;377;RE_OCD;123;2022
null;27439;RE_RC;123;2022
null;9529;RE_CA;124;2022
null;953;RE_CD;124;2022
null;358;RE_GC;124;2022
null;28;RE_J;124;2022
null;3256;RE_LU;124;2022
null;14104;RE_NOT;124;2022
null;85;RE_OC;124;2022
null;154;RE_OCD;124;2022
null;22041;RE_RC;124;2022
null;4008;RE_CA;125;2022
null;659;RE_CD;125;2022
null;280;RE_GC;125;2022
null;16;RE_J;125;2022
null;783;RE_LU;125;2022
null;7179;RE_NOT;125;2022
null;53;RE_OC;125;2022
null;102;RE_OCD;125;2022
null;17381;RE_RC;125;2022
null;7973;RE_CA;126;2022
null;1332;RE_CD;126;2022
null;1021;RE_GC;126;2022
null;77;RE_J;126;2022
null;1714;RE_LU;126;2022
null;16441;RE_NOT;126;2022
null;106;RE_OC;126;2022
null;267;RE_OCD;126;2022
null;20808;RE_RC;126;2022
null;10352;RE_CA;127;2022
null;2356;RE_CD;127;2022
null;1326;RE_GC;127;2022
null;95;RE_J;127;2022
null;1534;RE_LU;127;2022
null;24334;RE_NOT;127;2022
null;253;RE_OC;127;2022
null;430;RE_OCD;127;2022
null;30755;RE_RC;127;2022
null;14856;RE_CA;128;2022
null;4211;RE_CD;128;2022
null;1624;RE_GC;128;2022
null;110;RE_J;128;2022
null;3799;RE_LU;128;2022
null;25109;RE_NOT;128;2022
null;198;RE_OC;128;2022
null;647;RE_OCD;128;2022
null;43022;RE_RC;128;2022
null;5360;RE_CA;129;2022
null;1052;RE_CD;129;2022
null;450;RE_GC;129;2022
null;15;RE_J;129;2022
null;295;RE_LU;129;2022
null;7791;RE_NOT;129;2022
null;59;RE_OC;129;2022
null;111;RE_OCD;129;2022
null;9042;RE_RC;129;2022
null;10406;RE_CA;130;2022
null;1673;RE_CD;130;2022
null;612;RE_GC;130;2022
null;25;RE_J;130;2022
null;4332;RE_LU;130;2022
null;13132;RE_NOT;130;2022
null;60;RE_OC;130;2022
null;209;RE_OCD;130;2022
null;12880;RE_RC;130;2022
null;4286;RE_CA;131;2022
null;1130;RE_CD;131;2022
null;354;RE_GC;131;2022
null;16;RE_J;131;2022
null;1056;RE_LU;131;2022
null;9004;RE_NOT;131;2022
null;44;RE_OC;131;2022
null;141;RE_OCD;131;2022
null;25586;RE_RC;131;2022
null;4775;RE_CA;132;2022
null;306;RE_CD;132;2022
null;69;RE_GC;132;2022
null;10;RE_J;132;2022
null;74;RE_LU;132;2022
null;4808;RE_NOT;132;2022
null;9;RE_OC;132;2022
null;30;RE_OCD;132;2022
null;5166;RE_RC;132;2022
null;4134;RE_CA;133;2022
null;993;RE_CD;133;2022
null;544;RE_GC;133;2022
null;59;RE_J;133;2022
null;719;RE_LU;133;2022
null;8169;RE_NOT;133;2022
null;66;RE_OC;133;2022
null;222;RE_OCD;133;2022
null;19466;RE_RC;133;2022
null;6361;RE_CA;134;2022
null;436;RE_CD;134;2022
null;252;RE_GC;134;2022
null;14;RE_J;134;2022
null;129;RE_LU;134;2022
null;5275;RE_NOT;134;2022
null;185;RE_OC;134;2022
null;66;RE_OCD;134;2022
null;9419;RE_RC;134;2022
null;9350;RE_CA;135;2022
null;1347;RE_CD;135;2022
null;891;RE_GC;135;2022
null;87;RE_J;135;2022
null;1234;RE_LU;135;2022
null;13790;RE_NOT;135;2022
null;375;RE_OC;135;2022
null;439;RE_OCD;135;2022
null;25910;RE_RC;135;2022
null;12704;RE_CA;136;2022
null;2196;RE_CD;136;2022
null;1962;RE_GC;136;2022
null;66;RE_J;136;2022
null;1044;RE_LU;136;2022
null;25707;RE_NOT;136;2022
null;242;RE_OC;136;2022
null;451;RE_OCD;136;2022
null;26744;RE_RC;136;2022
null;1844;RE_CA;137;2022
null;408;RE_CD;137;2022
null;155;RE_GC;137;2022
null;16;RE_J;137;2022
null;348;RE_LU;137;2022
null;2902;RE_NOT;137;2022
null;18;RE_OC;137;2022
null;130;RE_OCD;137;2022
null;10560;RE_RC;137;2022
null;5154;RE_CA;138;2022
null;1586;RE_CD;138;2022
null;470;RE_GC;138;2022
null;40;RE_J;138;2022
null;2907;RE_LU;138;2022
null;9178;RE_NOT;138;2022
null;61;RE_OC;138;2022
null;214;RE_OCD;138;2022
null;23059;RE_RC;138;2022
null;5110;RE_CA;139;2022
null;814;RE_CD;139;2022
null;508;RE_GC;139;2022
null;16;RE_J;139;2022
null;1314;RE_LU;139;2022
null;8611;RE_NOT;139;2022
null;68;RE_OC;139;2022
null;140;RE_OCD;139;2022
null;12110;RE_RC;139;2022
