OBS_STATUS;OBS_VALUE;TEL_SZ_ADAT;TERUL_GEO5;TIME_PERIOD
null;37293;LISK4;014;2022
null;45262;LISK5;014;2022
null;5690;LISK1;015;2022
null;11814;LISK2;015;2022
null;10642;LISK3;015;2022
null;27378;LISK4;015;2022
null;17315;LISK5;015;2022
null;6869;LISK1;016;2022
null;8461;LISK2;016;2022
null;6552;LISK3;016;2022
null;23410;LISK4;016;2022
null;23443;LISK5;016;2022
null;7251;LISK1;017;2022
null;11576;LISK2;017;2022
null;10625;LISK3;017;2022
null;29253;LISK4;017;2022
null;20887;LISK5;017;2022
null;8357;LISK1;018;2022
null;14525;LISK2;018;2022
null;12617;LISK3;018;2022
null;34208;LISK4;018;2022
null;23821;LISK5;018;2022
null;4422;LISK1;019;2022
null;8085;LISK2;019;2022
null;6866;LISK3;019;2022
null;19662;LISK4;019;2022
null;14363;LISK5;019;2022
null;4818;LISK1;020;2022
null;10335;LISK2;020;2022
null;9033;LISK3;020;2022
null;21828;LISK4;020;2022
null;13833;LISK5;020;2022
null;5128;LISK1;021;2022
null;11330;LISK2;021;2022
null;10559;LISK3;021;2022
null;25176;LISK4;021;2022
null;14455;LISK5;021;2022
null;5203;LISK1;022;2022
null;6892;LISK2;022;2022
null;5656;LISK3;022;2022
null;17097;LISK4;022;2022
null;17826;LISK5;022;2022
null;1848;LISK1;023;2022
null;3524;LISK2;023;2022
null;3414;LISK3;023;2022
null;7763;LISK4;023;2022
null;4615;LISK5;023;2022
